vid,score
d32194jczt0,0
t3219mn6nqg,1
x3218ee4pdw,1
f3219e2m8ep,1
v3218iq0t5g,1
d3218w0spvq,1
d3219m5ay6s,0
t3218r98l1h,1
l3218z2f5fr,0
c3219hypadv,1
t321920twc7,1
c3218boaxol,2
a3218f5i14c,0
o32182kifkj,0
v32188gw0ln,1
u3219kb4avk,1
a3219dyt6re,1
h3219bssgrs,1
u3219qe57a2,2
a3219sflsn8,1
j3219dbegz9,1
e32194dkrkj,1
v3218srq376,1
x32193geaxv,1
t3218ap7xgy,0
u32199lthig,0
w3218lchljj,1
u32183r55u6,1
c32196zt8dt,0
f32191hxnb0,0
b3219623i0e,2
n1437wy06cy,2
q32199fopmw,1
g3219vjw1yt,0
g3219bz3b3f,1
z3218q9dd1o,0
a32186d9cwc,1
u3219535nma,0
h32188y2vbq,0
q3219stuqc1,1
c32183xqb9d,2
b3219iudpvq,1
h3218oplrxz,1
n3219itwspo,1
x3219x5bbn1,1
e3219zevzpf,1
c3218yxe1ix,0
f3218t00w4m,1
m1437sbhwod,0
r3219o1elgk,1
j32194vx3l2,1
t3218fvwhns,2
c1437t3p6h1,1
o32191evoc0,1
v3219bsa8lw,1
b3219kqe2nu,1
q3219zf1z6l,1
g32183tlkhz,1
y3218p9ca79,1
r32183r8u3x,1
l3219pth4zm,2
b3218wk0r8n,1
w3219j8v53q,1
e32182j91vg,1
b3219vhrnbt,1
g3219e0s5ps,1
h32199y1vot,1
x3218ivkrhm,0
v32185hfiia,1
n321729cen4,0
t321953yxpx,2
o3219l6ajku,0
r1437un8gyk,1
v14374g1alw,1
s3219h6s20c,1
m3219cfaqoq,1
x3218c4akey,1
g3218yvp2zp,1
l0781g6s96i,1
j32187be2u2,0
c3219xeysbj,2
d3218yusdrz,1
a3219rvjqp9,1
d3219n0fgy6,2
p3219ah7uk0,1
t3218ddayri,0
m14379vo6f5,1
l3218pgl7j2,1
e3218xlfytq,0
v3219ac3ahe,1
v32182uh1w4,0
r32199xyzhm,1
e32194p71o6,1
o3219ps4n3q,2
k3218x28m3q,1
c3218jkero1,0
a3219pj3yyn,1
b32194asq3s,0
s3219ytmwz5,1
m32196blgi4,1
w3219ecj4ft,0
e3218v1trkk,1
n3218mf1qhg,0
u3219sijj9s,1
g3219cyl6a7,2
j1437vyqmxr,0
h3219fjlmd8,1
g3218zw22xm,1
u3217o0i96t,1
x3218sibkgo,1
c3218j695n7,1
u3218uffhrc,1
c3218qxzuzj,0
k3219c7edvq,1
x3219qj57qv,2
c3219c2uwhe,1
i3219xebaam,1
m3219tn8kh8,1
e3219gx8rt7,1
z3219vjbz1i,2
r321724a3qm,1
v32195228jd,1
i3218q4mi02,1
g3218td266v,0
i3219yf75w7,1
d3219gu6ep0,1
b0035o7aiql,1
f3218gi3a46,1
k3219zqzuc1,1
n3219107jf9,1
u3219mfw2gi,0
d3219i84usd,1
k3218melk4o,0
g3218mo3j6p,1
i321888jcqy,0
c3218814mo7,1
s3219u9g6k9,1
e3219h8437u,1
e0035cp4dc4,1
p3219ouxovp,1
o32197tc8lp,1
g3219syuxon,1
r3219v4g66x,1
v3219pe129e,1
e32199a20up,1
x3218787qyv,1
d1437zk7lac,2
c3219gp6ol0,0
k321968f8m1,0
t3219uut8dd,1
l32188lhcsc,1
w1437ue0jml,1
e3217cgzesb,1
v1437duehqn,1
a3219h5ev8o,1
k3219wybjek,1
h3218kkeamb,0
f3219hw72tq,0
v3219p8inzs,1
k32190jfe91,1
c3219m5vz84,0
k321922ihge,1
i3219xegs9y,1
g3219bta7d1,1
b3219yshyvt,1
b3219a17hbt,2
h3219wezy7n,1
e3218l38kcu,0
i3219crj50f,0
v32192qcqp7,1
a3219qe7bpr,1
k3219unbq4u,0
m3219i805pv,0
d32194h9yx7,2
h321863qwem,1
i3219r67d20,0
w3219mgrh1l,2
h3218cke0lm,1
b32180vp50l,0
b3219lilcxp,1
k3218gytjb9,1
x3219ucja37,1
x3218yj5zyh,1
f321907ocrd,1
a3216uzs1bl,1
c3217em4zyl,1
t321819p3g7,2
g3219hkvtt2,2
n3219ahb5c1,1
c0912t98rmu,1
v321833y2sl,0
o3218dfwbti,0
q3219z7n8qa,1
q321903jiuj,1
d3219vpf2mp,2
c3217wue8sm,2
b3218qk40aa,1
i3218ds71pi,0
r3218k7k9tn,1
z3219crgktd,2
q3219v1ciaw,1
u3218mull5g,0
u3219xl1che,1
x3219f0ir13,0
q3219nwpsyx,1
y3218yzfw6j,1
g3219yitcar,1
y1437kwhnm9,1
v3219hbf61y,1
t3219i3gcin,0
u3218tlo596,0
z0035iu0w4k,2
v0035p29rma,0
q3218hcxghn,1
a321891smz0,2
r3218xrg6k3,0
v32192wtvkq,1
y3219ait0wu,1
w3217dvmgku,1
m3219419qze,2
h3219y2kjkm,1
n32194w2trx,1
i3219cpcnvk,0
x3218il9yxb,0
r3219to9kp8,2
b3219cfyo47,1
f3218k7m45h,1
d3217p8hd6g,1
x3219hh11yx,1
i3219169rhi,1
s3219ajsgid,1
t3219nza6vv,1
s3218epjgic,0
f3219odgrpp,0
p32185emf72,0
g1437cuvved,1
b3219qihzb5,1
s3218ogdq4d,1
c14377032lh,1
w32183k7vsb,1
g3219ii6rzn,0
f3219py8lak,0
p3219uq0cwj,1
s1437hp8hl5,0
l3219uqawoy,1
t3218lx6ix2,1
s32181f7fci,0
r3218rmzgav,1
i1437weip02,1
x3219iqer3a,2
v32178ahcgc,1
b3218fnk1w0,1
q32197vx41s,2
w32189otrsc,1
c32198u1wyt,1
k14375ugesl,1
w32189us8r6,0
h32192hpiai,1
i3219b1vkmc,1
i3219du3ncc,1
e3217f4ul0s,1
b0035xqgrps,0
x3219thj5jn,2
r321708i0fg,1
r3219mr7ja4,1
b3219iyo05w,2
a3219hqedpe,1
l3218gn8yp0,0
e3219ug6rvh,1
l3219pztc66,1
h3219rdha8v,2
a3219ybo9ye,1
d3218zsm9nn,1
d3219stjhtb,1
t32187w5mza,1
i3218zfqop5,1
i3219qhy6xn,1
v3219hieyxq,1
o0035zaqyei,0
v3219tncrkb,0
e3219sqk099,1
e3219ruxfni,1
x32197ahanu,1
w3218je3kdh,1
y32198gbmce,2
j3218kl3act,1
b32189lwd7u,2
v3218jy9kd4,0
j32187vr0jz,0
u3218f3clqu,1
q32193zvn2j,1
e3219khxtnb,1
t32174zpn1b,0
r3219t4ctn7,0
q32199tfzci,1
p3218ebzssw,0
b32187a2vca,1
r3218iyh2um,0
o3219npn8ch,1
w3218xunmuc,1
c3043bwae07,0
w3218erjhdh,0
i3219le1gr9,2
y3219n79q6a,1
g3219osjsxs,1
v32180yuleo,1
i3219zgt71v,0
u3218l9p1kw,1
k32171t6i2u,0
m3218kl4ti4,1
c00355n6nr3,1
n321841jo9g,1
z3219746mbx,0
t3219z0hbmf,1
m3219571fxc,1
g3219v00315,1
w3219bohzg1,0
a32199hurgn,1
n3218l0ql8w,1
m32182cch9g,2
i321877129w,1
j32181nim9r,1
h3218bfxn0e,0
i3218iuuc2s,2
c32180cbs65,1
h14375gge0f,1
v3219nwhj54,1
j32196zt9ro,1
b3218umd0qy,1
a3218z2rfe2,1
b3218t6bvhy,1
q321923v0b6,1
g3219gq8mjb,1
o3218l0c3ne,1
m321659beso,1
v3217e858yj,1
r3219hx5s2p,1
c1437cq1335,1
z3219xf7ld7,1
z32184u0qju,1
m3218ysxab2,1
y3217k52peg,2
u3219ryqkz5,1
o32192srp2u,2
k32182z2faa,1
q3218iddob1,1
f3218845t2f,1
o32188qd6aa,1
s3219fguzs0,1
r3219p374av,1
l3218iodquv,0
k3218o8nr4l,1
h3219z41yl5,0
b321945muxn,1
o3218c45xpm,1
t3218fsupro,0
e3219g81147,1
e3217dp2h1l,1
t3218v3wr1w,1
k3218xccqsf,1
j32171yg8ws,1
t32196z1whw,0
s3218du35hp,1
r3218nhjhi0,0
p3219nr5q3u,2
q1437l62z9c,1
m3218xaqzuc,1
h3219b0yst4,2
b1437afqgql,1
s32193ig823,1
v14373lyfap,1
w32195r48c4,2
q32193pxfjf,1
r1437x28p8q,0
s3217kymp7c,1
f3218deercy,1
l3218z10o5o,1
s3218jqxvcx,0
l3219aob88i,1
r3219pdmcss,1
h3216wh2gce,1
l32196u8t6u,1
w3218b917ig,1
c143713x1jy,2
s3218g1pp1c,1
k32197knryy,2
r3219nujos2,0
b3219on02uo,1
s3218w6zhmo,1
u3219n78jyg,1
j1437xckmf0,1
u3219s7aoiq,1
f3219vm2x5w,1
p3219x969gs,1
w3219us2il8,0
h32195ythlg,1
l3219ohg9qk,0
k1437956g7d,1
b3211aweypq,1
a3218hzvs4t,0
c321949gg0v,2
y32192pl3ov,1
e1437n44esu,0
d143710jnw2,1
y3219hy1dg0,1
v3219lwljl9,1
t321958celz,2
a3219ejmp7p,0
c1437axl0gy,1
j3218k8asi2,1
o3208hi60qb,1
g3218hy4kl6,1
o32199fctno,2
x3219s38nvi,1
r3219cbit3a,2
j32189utw1a,0
k3219ub3iiq,0
o32195w6yme,1
s3217j7mw96,1
d1437rrpdxm,1
e3219fx1we1,0
w3219so1f3k,0
i3218a6uz4o,0
o321986wfpe,1
m32191gjclm,2
b32182dxqkn,0
v3218x084xg,0
s3219jt503r,1
s3219a0w9fd,1
t32196guy4f,1
i3218pym2xv,1
r3219x2gl3z,2
g3219ozvqqz,1
v3218992xrl,0
i3217g2dt11,0
z3219addj5r,1
t3219nnutgv,2
x3219mp78r6,2
e3219hwr428,2
k1437z3z2v5,1
c32199oxamy,1
n3219k494ig,1
m32190im5bq,1
o32196o61v0,1
n3218fcs3m3,0
i3219affmxm,2
n32195u08vf,1
t3219tc2r8f,1
h3219uflaq8,2
s14374k693q,1
h3218hmorse,1
q3219jv0om4,1
l3219rryjpx,1
i1437en6j38,1
d3219ujmxmj,1
s3218twnxwy,0
h3218ldlj4w,1
m14370jf07b,1
a32183sx0v1,1
s3219mu12yt,1
b3219q2kij5,1
i32170q680q,1
i3219muuj3t,1
e321904plxw,1
g32192hubdn,1
b3218gocdb1,0
y32191hlbbe,0
t32195wg7ca,1
a3219vzkvhl,1
s321821mj3n,1
g3219kk92rl,1
k3218jfj15c,0
j3218kzokmj,1
g1437jrs8ll,1
s3219dzjhg6,2
q3220ha2nwb,1
q3218hof2b5,1
x32177rfqvw,1
c3219r7bj30,1
n3218v1q32e,0
m32190nqkd0,0
p32206mdsnr,0
s32193q1pij,1
a32195d08yo,1
v3219qw2bfv,1
f3220k4ma4t,1
u3219zw72ob,1
s32182rghb4,0
u3220dhek76,1
c3218a4s6by,1
t3219uiuo12,0
t3220jr7t6q,1
s3220cme143,1
n3220i2cmjs,1
o3220lsnp5v,1
j3220me4bta,1
v3217ifm6ql,0
r32199fno6w,0
m32185e7ny4,1
f0035agle6i,1
g32194vziiq,0
b3220qozkpt,0
q3220teqlgt,1
i3220jf4j7v,1
l3220h66e2a,0
i3218mbg7u3,1
o3220v5nnr0,1
l32202k3m2q,1
w32181uq5we,0
m3218njcvcj,1
f32202br2xr,0
w0035ku2q20,1
h3220dluf3q,1
q3218n11ies,1
z3219k0zi4q,1
c3220b6slpt,2
t3220hxuz81,0
e0374qa5pjf,0
n3218jw15vb,0
q3220qjmdxn,0
y3219e3nh2s,1
h3219a17bge,1
o3219m71rdj,0
a3220dlwbob,0
o32192a3c21,1
w3220es62xb,1
r3219ein9wo,0
j3219i6srrs,1
y32190q05az,1
k3218zb4vm8,0
g3220pu9ldx,1
g3220yebvif,2
c3220hgnznl,1
i32206qd1v2,1
t3220h7zhpr,1
x32203m84nw,1
s322061u5nz,1
c3220u3col9,1
t3220zb0xcr,1
u3221ev6cje,2
q3218m717rj,1
o3221098lwo,1
f32180oxh2f,1
l1437ndrk8y,2
k32196wqyod,1
t3220c5afx1,1
w3220jw6cwo,1
b3219z3te1n,0
z3220nckqkc,2
v3219emcn4g,2
h32202ettrt,0
a3218pi7q6a,1
w32209nfxcf,1
m3218kwu0xi,1
m3219v2sl9f,0
y3218roe0sd,0
u3220n84ved,0
x3219a5iuey,1
r3219ve1gid,0
z3220m5h822,1
s3220cv5lzu,1
b3220h4cco4,1
i32181hgm3t,0
c3220imjyg8,2
g3219376z2e,1
d3220b0h0cv,1
o3220n682w6,1
p3219jo267z,1
y3220aieixx,1
p32182kddfc,1
n3219bdo4t5,0
z3220ed9kls,1
f3220ff75zq,1
y321826br3d,1
c3221pui3j5,2
t3220t9cb6p,1
z3220a9kzmp,1
v3220cmclzy,2
n3221lblakx,1
m3220anfytb,1
n3218xgqpkc,1
f3221t7vscj,1
j3219lpmmus,1
p3220m1havo,0
z3218imyq58,1
q32199w20oe,0
w321954bpcc,1
s3219wdka5u,0
k3218upbuwe,1
p3221inck9a,0
f3218ssf93h,1
h3220wi51ce,1
u3220av4i2a,1
f3220mgheep,2
b3219f5jn50,1
h3218okrcbm,1
b3220jliutn,1
d3220h4qyq4,1
q3219xduanz,1
f3219rw2x6p,0
h322100w6ti,1
o3220qrhfjy,1
s32197qzm2s,1
i3218t7cu97,1
t3219xk23k3,1
z32198tpous,1
m3218uz7ncm,1
q3220mxrnrf,2
x3220skik18,2
o32194h94pr,1
x32219zgl8m,1
e3221cr0jic,1
u32186649pz,1
x3220dmgpa6,0
z3220ncwdbh,1
m3218aue6vu,1
z32182xqmsp,0
o3221el0ehi,1
q3219mywwvg,1
m3218j8w7ol,1
z3219i0ryfd,1
h3221l0b53w,1
g32203xafdd,1
g32204b8m7t,1
p3221pjokx1,1
r3221ha9jtn,1
n32204a05de,1
k3218lzmzt9,0
n003512sjoi,1
l32186niwxv,2
d3220ds7wu7,1
o3220nrp4h4,0
o3220pddxw5,0
f3220fqaflw,1
g3219tdbodh,0
q3221o3zoae,1
v3218wb1q79,1
c3216exq069,0
g3220wertbb,1
x32207x82cb,1
e3220np8okt,1
k3221lwx4fe,1
n3221stsst8,1
s3221crmthl,1
m3221r3vn06,1
k1437rb9fee,1
b3219bjark5,1
f32187eiw38,0
c32213momq6,0
x3220p5ebqh,1
i3221qz0s5s,1
t3221tk0glk,1
f1437k6jtkg,1
o3221uqeuoz,1
q3219iqerz6,2
j32182gj8dp,0
i3220kd7qqw,0
y321716qo1a,1
d3218h4dkke,1
f0035tscock,0
u3221soxyjo,1
j32213l9cvt,1
p3221anlqs5,1
u3220mrknvw,0
m32199xggmk,1
s32194a6qyr,1
d32172v5t2b,1
q3220so6d84,0
j32208vrnsv,1
c32189fsk5d,1
d3221gt1gkw,1
u3218fvpnxh,1
c3219v90jdr,1
j3220nq4gtk,1
z32207pwnkt,1
u3220wr4jmv,1
i32217qx0zy,1
b3218ta7py3,2
r3218alp4ye,1
q3219ricoz3,1
l3218i79yfm,1
o32211djhd6,1
x3218qyj7kk,1
l3220aqkmso,1
h3219egqqj7,1
q32190qhl1m,0
j3218ogpgce,1
d3221f8fkz4,2
b3220ps85et,0
z3219dn73a9,1
e3219oji5d5,1
n32188acck2,0
c3220n8x6xg,1
v3221ofjv3s,0
s32188stulh,1
u32184lpooq,1
j321863x7pp,1
o32200pc36f,1
i32190irh9q,1
g3214a1zk3t,1
k3217uii0rj,1
f3219684v16,0
e32187p1q67,0
h3219w3gms8,1
v3220qn0hxz,1
d3220u9q3j9,1
y3220ajab1m,1
a322196kb60,1
y3219u0exiv,2
s3220ifg7a1,1
z32215z5zox,1
u3219bnvqvj,2
s3221kpr279,2
y3218ghbn5p,1
p32192pl6fm,1
q3221rokng3,1
m3221jpeh4e,1
n322196alpk,1
q32218rq190,1
d3219dgf2n2,0
r3219kodoiv,1
q3220q2nbk3,1
u3220c08n5b,0
b3221m9ugna,2
i321887b0e5,0
r3220qic70t,0
x32207vzyiv,1
y32208tw1f9,1
e3221ygt90h,2
c3220guci9w,1
w32203up7ii,1
k322000gd7q,1
u3221oiwa5q,0
v3218pkumjt,1
i32198vjwoj,0
r0649ceu59y,1
s0551bhxv2t,0
j3218u64da0,0
d3220h7mawg,1
h3219i37sjb,1
o3220tmpruk,0
h3218rogvmy,1
h3220slxsmh,0
s32205u3put,1
d3219n2kg5d,1
t321921cyhz,1
i3219dwnrdw,2
h32208rdubj,1
q3218fvfxqv,0
i3220vfn758,2
k3220vly9vp,1
a3220m0mxor,1
h0035c9y5zd,1
a32215xi54g,1
h3220lat1y3,1
c3219qr2ysu,0
g3220i94dru,1
g3218hysg3p,1
a32205rubep,0
y3218c0rfvl,0
p3219ko9t3k,0
z3217hfop0i,1
v3220ywt3wc,1
w3220k7yvxt,1
i32203k67y2,1
o32197nxppd,0
e32194o6j0x,1
t3217psqs63,1
m32197ucvp5,1
z3218clrcmg,0
a3220q3e84o,0
w3217rujbxj,1
r3221oh548g,1
e32207moofl,0
k3220wkbh9q,1
o3220xf22fa,1
f3220bk32p5,1
a3221lc07cw,0
s3220dji3qb,1
p321809ywmm,0
s32185f2ljy,0
v3218h7zqhg,1
o322028so3c,1
h3217bev4k3,2
r3220glmz2p,1
v3221y435ch,1
f3221tckabc,1
r3220x1a6vd,0
r3220gysosm,1
r3221diacu1,0
p0035d1o0es,0
z3221lq6yiz,1
m3221tubvzu,2
h3219xrcrzc,0
u32197f67gq,1
k321835zvsq,0
q32196q98qv,1
q3220jb9kbx,1
h32214djlcr,1
z3219ivgdrn,2
a3220v7t2a7,1
u3218qcwkh6,0
f3220az7e2i,1
k3220ifg2sm,1
y3220e1gmvd,0
p0035sczgy9,1
l32182jur56,0
n3221s9tetk,1
r3220yto2uf,0
d3220l7qr7u,0
w32209t1kn5,1
s3220dz6866,0
z3218ixn0we,0
l3219x6khzn,0
b3220vb6tfw,1
n00359safu2,1
e3221yp3ctv,1
s3220hvilqg,1
r32185nns8l,1
b3221huin2i,0
s32176bgjrr,1
m32206d8h09,1
a3219dqfwmb,2
d1437rlg1d9,0
q3220q55z2o,0
e3220b5ugda,1
t32203r5es9,1
i322067orvg,1
a321893sd6n,1
g3220xqlmba,1
b3220bhk6oq,1
m3218ctjs96,1
k32184vsxxy,2
d32196x6w1a,0
u32189zdjqw,0
p321796pcn2,1
x3220cclp44,1
v32208q0gps,0
b3221tgbxcv,2
o3221865bpb,1
f32209plr3g,1
h3219nwn2sl,1
i32217o55zd,2
u1437w30yy2,1
b3221rfxawn,0
l3142iyb3f5,1
o3218gn8sc8,0
h3220jtd3vt,1
r3221bgwhoe,1
x3220na4xne,1
o3219opq7me,0
l3221ou2tb1,1
t3219etb3fi,1
j3220sem275,1
r3220s5yete,0
j3220biwm5x,1
o3220awonkr,2
r32180q59n5,0
b3220y9oj5a,0
y32183d7jx8,0
j32214cwoqp,1
a3220u09jei,1
j32207t2p37,1
w3221a3roi9,1
u3217d9iszt,1
m3220u8cww0,1
l3218o836sj,1
d3220a86pad,1
a3218kf5l1w,1
o3218yq90r1,1
h3220aiaxuk,0
l3221vzm1b9,0
m32202esfs6,0
v3218i9xsjg,0
u32205yxdac,0
j3220qn7s3s,0
h32195d41ua,1
j32211wemtd,0
w3220x98bw4,1
n3218lxvny4,0
s322036wn4y,0
k3221r1mvv0,1
w3219tll42f,1
i3221xwltoa,1
u0035ms2jvs,1
m3220t8gooo,1
o3221ms7ed9,1
q3217xndigf,1
x3220i5l9rh,1
q3221fqxye8,0
k3218z5usc8,0
a322068n3pw,1
e3220zrityl,1
p3219fg31cc,2
b3218e462c9,1
c3220rdwjy0,1
w3219ik5sl6,1
g3220sdlwls,1
o3218mmwlsh,2
f3220fuy9hz,1
j32189hs6w6,1
p322008vpsb,1
l32214vsntx,0
l3220yym0eq,1
j3220cqdgh8,1
z3220e595id,1
g3221i5moe7,1
p32186mc316,1
z3221o2jbcd,1
a3219v712cl,1
o3218iynnjr,0
j3218boagpm,0
c3218ss04dv,1
j00350l4soo,1
i3220fqzw1r,0
x3220786vhy,2
l3220u7klyl,1
m3220slcpcg,0
c3217gmotsh,1
h3221bha5pg,1
u3221de0mn2,2
j3221dj4r99,1
o3218chf0w1,0
b32217whf65,1
z3218kai8tx,2
w3220w0b8pk,1
v3221new8b7,0
p32214967bu,1
t3221aydjbe,1
u32219g9ruz,1
f3219jk32jj,1
a3221u8kgwr,1
c0035aikp0i,0
c3221s1t3pb,1
x3217ak5hxw,1
d32210ryd2h,1
o3218zxe76o,1
p3220o268qd,1
c32202l8qvh,1
i3221fcgpw3,0
t3218u8bp9b,0
x32217j213h,1
w1437n7py2c,0
v3218i7gu1n,1
o322050zf1o,0
f3219t2pqlz,1
f3219n2lhrp,2
o3221iluqxk,1
z3221gm5wsm,1
j3221j0wxzc,1
c3221ytwmg6,2
i3221udz47d,1
c32208f7jep,1
c3053olj9g9,1
d32186f0y55,1
k32182l2z4i,1
o321721rgek,2
e3217vtd062,1
v3221y4bkhb,1
a3221w6xr5p,2
y3220sf1gpe,0
x32200i54fz,1
d32204ecdrp,1
z32217m8yey,1
s3221wyubow,2
w321823mbwb,0
y32191yj7cp,1
d3221qvchjv,1
f3219z48v13,1
c3221pohgn1,2
b3220jub1na,1
s3220a3v8f6,1
r3221qi4fx0,1
a3220tjo6uj,0
h3221r120wy,1
z3220sxf2xx,1
p3218wm859i,0
m3221dicjdy,1
n3220fpfssd,2
m3221uobooa,1
k322088c4y6,1
x32218h0fb8,1
u32218t6p8l,1
p3221gx4264,2
j3219shwywp,0
n3220figvbn,1
y3221cj8daz,1
j3217ouiohz,0
f3221jlybqo,1
w3221eguc76,1
d0035txcflv,1
k3218q5zsrh,1
i3220c408l3,1
z3217nzftjh,1
b3221eeg6c2,1
d3220y68hjs,0
l3219im7yny,1
g3217ngtl1p,0
d3220nas7td,1
u32215z18v6,1
g3219dx5hpd,2
a3219idjhc7,0
p3220uhq64v,1
g3220aw09l0,1
u3221mf2czt,1
y3221qgwi3g,1
t3221u2ctke,1
i3221aajqpt,2
u0035wnm22e,0
x3220biddp9,1
v3221gklv0d,2
s3220b4ewzw,0
s3221jq4a7w,1
w3220hddi3r,1
w32196reb6v,1
s3218nspjyn,1
k3217krusmg,1
g0035kncwx7,1
u32180x3rv3,1
r3218whaed9,0
b3220rpp5x9,1
m3217scrb63,1
s3220e9jdvv,1
k3220lap5hw,1
s32178u6qm1,0
j32219v83v6,1
k3221lzc9zi,0
s3221n9ilmh,2
c3219n918l4,1
y3219guk52z,1
v3218ctznk6,0
m3221k1bwi1,1
k3220y8k2nc,1
x00359i5dil,2
a3219zmab6v,1
m32216nplf9,1
b3219lz5elq,1
l3221c01nei,1
k3220li0aa3,1
m3218512prm,1
j3218f77kwi,1
v3218ek9s13,2
a3221b68gip,2
l3220veam8z,1
e3220ox7emp,1
j3219xjxdly,0
o3221e3bo0j,1
j3220jmmmq3,1
e3217mflvhj,1
n3221fzc1cy,2
n3220mq6e5b,0
i3218wg01wj,0
t3221k67bw2,2
u3220i9vqg1,1
g32192s5hjj,1
s3219fmxlsz,1
s32202k2msd,1
v3221mea3jm,1
o3220rlgwfp,0
u3219702gib,1
f3221p6n9fp,1
v3221y1xsxx,0
b05293a463s,0
g321877g97g,0
i3220rsxcpc,0
n3220of6tou,1
d32217d3v0m,2
s3219zr4erx,0
v3217r0tpjh,1
x3220pgjwg3,0
t3221jhi5y9,0
p3220bg0leu,0
p3220ryruvj,1
a3218dbiq8v,0
o3218mqsuwa,1
o32196j9rxc,1
b3219sdsbly,1
j3220wjs1an,1
l3221mhelsg,1
y32179dsr6o,1
j3216b7m1q6,1
w3217xfzs13,1
o3217hsp5y0,1
j32179qnwwo,1
o3218bwz05f,0
u3217mdokab,1
f3218y9a231,0
u321806joyv,2
n3218q7yuph,1
o32182fnvev,2
t32170n3l16,0
u3217rygz31,1
u32174gmhvx,1
h3217mx9uk6,1
t3216i1p23h,1
e32185vlavb,0
b3217pxqd0w,1
v3217mjvmbi,1
s3217511za4,1
q3217vs5hl6,0
n3217v9seqc,1
m3218vbd9mz,1
i3217rrgxk5,1
j3217dyzh70,2
q3217r94ayi,1
w3217nri7yv,1
v32178o45as,0
k3217fuuras,1
e3217yzl9ks,1
f3217bgxno1,1
p32176o3lg3,1
n3217bqylp3,1
n3217qldhmq,2
g3216m7haye,2
s321798w7qd,1
t3217r9l9rp,1
j32178qlgy6,1
g1437yi640x,0
l3217xe3oa2,1
y3217g520og,1
n32175207l2,1
u32179jsh06,2
a321871qj1n,0
u321711dfp9,1
e32185wow89,1
n3217kemkdz,1
e3218vztcm5,1
r3217ikuerd,0
x32182t10ib,1
u3216m4898j,1
v32176ac1o0,1
r3217w9h7zq,2
h3218nrts8y,1
k3217bcsijw,2
p3217zxhn1z,1
k32170fz724,0
q3217tounah,1
e32176cvjmy,1
p32178ifmnw,2
m3218pxg18b,0
y3217zv518t,2
l32186br0wp,2
b321734bqdh,1
f3217u6kzj8,0
u32170dqusw,1
g3217xs6y7m,1
u3217o09glg,1
u3217vni1cz,1
n3217wec2ru,1
f32180farqo,1
l32188oggok,0
q3217j0u26o,0
j3218hzq26k,1
n3217h3rpwv,1
j3218rjqyrb,0
b3217ffr6z9,1
q3217zh5njh,2
x32173eu06q,1
d3217d79254,2
l3218gqqbhu,1
x32176sr1rb,1
v3218ocw4es,0
w3218fqv0a6,1
y32178m7jr7,1
d3217kd7kjr,1
f32170zuo44,2
q32172x73o0,1
m32176x03np,1
e3218270v24,1
t3217npxnq0,1
n3218lawe4o,1
d321850wzn0,1
o3044w8eqqs,0
o3218awn9fb,0
n3217dnikfu,1
o3218posswv,1
n3217b28py1,1
l32188vl9vl,1
y321749qfqp,0
x3218efosa3,1
m32171s95bv,2
j3218d3l0i7,1
y3217aih4qh,2
e3217uvy5xk,1
g32182xgrtv,0
f32182ur6a4,2
b3218ou2anb,1
b3218gfgjao,1
s3217ks04ib,1
i3218zyu2ir,1
g3218vq1pn1,1
h3217i6u50e,2
x3218s0qdsg,2
c3218w8x8y1,1
i3218l0niu6,1
k3218ipsbpb,1
v321832u1ct,1
e3217l3h9wa,1
q3218lwpjbz,1
f3217g0c86l,1
d3218jxun02,0
t3203m1v66p,1
l3218tba4uz,1
w3218zpipkv,1
e3218jzp3te,1
v32174c1rzq,1
n3218yt69tn,0
y32170eypoz,1
b32177h4zbm,0
f3218u7epzc,1
q3217elu540,0
o3218l4sdu0,1
f3218gobjo3,1
y3218skau5h,1
r3218q1zfoz,1
l32188jq5na,1
g3216y8045a,1
c32180njho8,0
v32187vapv4,0
n3218kiwwvx,1
q3218pm5qqa,1
j3218bqpy86,1
v3218029pg8,1
a3218noqqcd,1
y3217ykiey4,1
i3218b8ynfp,1
w3218zpil1l,1
d3218t4rngb,1
u3218ghvc45,0
g3218npdft4,1
q3218rsd9uo,1
o3218iry1bo,2
f3218q37k4t,1
n3218b3i3lb,0
p3218iuyr3o,1
h3217qmkumf,1
n3218u9szxm,1
d32185d67qb,1
j3217cwfe73,1
y3218xsupw1,0
i32181necwz,1
d3218fhzkba,0
n3217k26d70,2
m3218jysw7l,0
h3217pygf7e,1
h3218ix88xb,0
k3218ehhp99,2
l3218t3fyec,1
o3217n0x0kw,1
e3218ykbjfw,1
g3218v3jto2,0
p321877wvc3,0
j3218rvm4o6,0
b3218cqpa6u,1
b3218oi9wg6,1
e32171fpgrn,0
i3218b0gjiu,1
y3218zbq3ay,0
m00357bqy7p,0
h32178vyi2m,1
q3218pdb3er,0
v3218gngym3,0
a32173sqkfc,1
t3218uj3b4a,1
u3218a36wbq,1
u32171juncy,1
c32189zd9vy,0
p3218h90lp3,1
i32184djkkg,1
b3218nfmhh6,0
q3218jsbl0v,0
s3218dp9lvi,1
d32181ndc89,0
z3217lv3f8g,0
x32185qdaha,1
c32182nogga,1
j3217x8kef4,1
p3217xv98r0,1
i3217xhsi9p,1
j32185e3f3p,1
u3217wcci90,0
c3218vmn3nt,1
e3218etbfo4,1
a05051b882x,0
g32182515kv,0
h3217jkcyf8,1
z3218knsyka,1
g3218wajz2b,1
